x,y,p,Ux,Uy,Uz
0.211572,0.0145371,0.0,0.51774,0.586378,-0.000818555
0.211572,0.0148566,0.0,0.517734,0.59734,-0.000851684
0.211572,0.0151761,0.0,0.517727,0.608342,-0.000890177
0.211572,0.0154956,0.0,0.51772,0.619165,-0.000928523
0.211572,0.0158151,0.0,0.517713,0.629891,-0.000963318
0.211572,0.0161346,0.0,0.517706,0.640666,-0.00100414
0.211572,0.0164541,0.0,0.517697,0.651251,-0.0010443
0.211572,0.0167736,0.0,0.51769,0.661731,-0.00108077
0.211572,0.0170931,0.0,0.517681,0.672255,-0.00112205
0.211572,0.0174126,0.0,0.517672,0.682533,-0.0011653
0.211572,0.0177321,0.0,0.517663,0.692579,-0.00120276
0.211572,0.0180516,0.0,0.517654,0.702638,-0.00124156
0.211572,0.0183711,0.0,0.517643,0.712799,-0.00129017
0.211572,0.0186906,0.0,0.517633,0.722876,-0.00133004
0.211572,0.0190101,0.0,0.517624,0.732953,-0.0013699
0.211572,0.0193296,0.0,0.517611,0.74311,-0.00142202
0.211572,0.0196491,0.0,0.5176,0.752814,-0.00146219
0.211572,0.0199686,0.0,0.51759,0.762518,-0.00150235
0.211572,0.020288,0.0,0.517576,0.772353,-0.00155378
0.211572,0.0206075,0.0,0.517564,0.781836,-0.0015959
0.211572,0.020927,0.0,0.517552,0.791279,-0.00163658
0.211572,0.0212465,0.0,0.517538,0.800801,-0.00168354
0.211572,0.021566,0.0,0.517524,0.810177,-0.00173162
0.211572,0.0218855,0.0,0.51751,0.819355,-0.00177267
0.211572,0.022205,0.0,0.517497,0.828532,-0.00181372
0.211572,0.0225245,0.0,0.51748,0.837847,-0.00186899
0.211572,0.022844,0.0,0.517466,0.846754,-0.00191009
0.211572,0.0231635,0.0,0.517452,0.85566,-0.0019512
0.211572,0.023483,0.0,0.517435,0.864699,-0.00200175
0.211572,0.0238025,0.0,0.517418,0.873488,-0.00204814
0.211572,0.024122,0.0,0.517403,0.882117,-0.00208891
0.211572,0.0244415,0.0,0.517388,0.890746,-0.00212968
0.211572,0.024761,0.0,0.517368,0.899573,-0.00218609
0.211572,0.0250805,0.0,0.517352,0.907917,-0.0022261
0.211572,0.0254,0.0,0.517335,0.916262,-0.00226612
0.212194,0.00015975,0.0,0.517173,0.00741097,-1.14285e-07
0.212194,0.00047925,0.0,0.517159,0.0221206,-8.48254e-07
0.212194,0.00079874,0.0,0.51715,0.0367458,-2.27632e-06
0.212194,0.00111824,0.0,0.517142,0.0512864,-4.45808e-06
0.212194,0.00143774,0.0,0.517135,0.065744,-7.34607e-06
0.212194,0.00175723,0.0,0.517129,0.0801183,-1.10233e-05
0.212194,0.00207673,0.0,0.517124,0.0944088,-1.5313e-05
0.212194,0.00239623,0.0,0.517118,0.10862,-2.0494e-05
0.212194,0.00271572,0.0,0.517113,0.122747,-2.65374e-05
0.212194,0.00303522,0.0,0.517107,0.13679,-3.32257e-05
0.212194,0.00335472,0.0,0.517103,0.150745,-4.04222e-05
0.212194,0.00367421,0.0,0.517098,0.164613,-4.85287e-05
0.212194,0.00399371,0.0,0.517093,0.178401,-5.77853e-05
0.212194,0.00431321,0.0,0.517087,0.192122,-6.78773e-05
0.212194,0.0046327,0.0,0.517083,0.205742,-7.77565e-05
0.212194,0.0049522,0.0,0.517078,0.219278,-8.97829e-05
0.212194,0.0052717,0.0,0.517073,0.232761,-0.000101951
0.212194,0.00559119,0.0,0.517069,0.246111,-0.000114697
0.212194,0.00591069,0.0,0.517065,0.259443,-0.000128646
0.212194,0.00623019,0.0,0.517062,0.272208,-0.000142217
0.212194,0.00654969,0.0,0.517058,0.284916,-0.000156385
0.212194,0.00686918,0.0,0.517054,0.297908,-0.000173031
0.212194,0.00718868,0.0,0.517051,0.311006,-0.000188812
0.212194,0.00750818,0.0,0.517047,0.323921,-0.00020834
0.212194,0.00782767,0.0,0.517044,0.336697,-0.000225627
0.212194,0.00814717,0.0,0.517041,0.349408,-0.000246968
0.212194,0.00846667,0.0,0.517038,0.362004,-0.000265887
0.212194,0.00878616,0.0,0.517034,0.374578,-0.000288875
0.212194,0.00910566,0.0,0.517031,0.386991,-0.000309495
0.212194,0.00942516,0.0,0.517027,0.399414,-0.000333218
0.212194,0.00974465,0.0,0.517023,0.411662,-0.000356466
0.212194,0.0100641,0.0,0.517019,0.423885,-0.000378848
0.212194,0.0103836,0.0,0.517015,0.436024,-0.00040677
0.212194,0.0107031,0.0,0.517011,0.448053,-0.000430945
0.212194,0.0110226,0.0,0.517006,0.460085,-0.000460343
0.212194,0.0113421,0.0,0.517002,0.471914,-0.000486329
0.212194,0.0116616,0.0,0.516998,0.483747,-0.00051313
0.212194,0.0119811,0.0,0.516992,0.495478,-0.0005449
0.212194,0.0123006,0.0,0.516988,0.5071,-0.000572704
0.212194,0.0126201,0.0,0.516982,0.518755,-0.000606448
0.212194,0.0129396,0.0,0.516978,0.530167,-0.000636162
0.212194,0.0132591,0.0,0.516973,0.541577,-0.000665778
0.212194,0.0135786,0.0,0.516966,0.552959,-0.000702549
0.212194,0.0138981,0.0,0.516961,0.564149,-0.000733948
0.212194,0.0142176,0.0,0.516955,0.575344,-0.000766222
0.212194,0.0145371,0.0,0.516948,0.586456,-0.000804852
0.212194,0.0148566,0.0,0.516943,0.597418,-0.000837981
0.212194,0.0151761,0.0,0.516936,0.608401,-0.000873868
0.212194,0.0154956,0.0,0.516929,0.619249,-0.000913126
0.212194,0.0158151,0.0,0.516922,0.629975,-0.000947921
0.212194,0.0161346,0.0,0.516915,0.640727,-0.000985845
0.212194,0.0164541,0.0,0.516907,0.651341,-0.00102706
0.212194,0.0167736,0.0,0.516899,0.661821,-0.00106353
0.212194,0.0170931,0.0,0.516892,0.672317,-0.00110161
0.212194,0.0174126,0.0,0.516882,0.682646,-0.00114614
0.212194,0.0177321,0.0,0.516873,0.692691,-0.00118359
0.212194,0.0180516,0.0,0.516864,0.702737,-0.00122104
0.212194,0.0183711,0.0,0.516853,0.712888,-0.00126881
0.212194,0.0186906,0.0,0.516844,0.722965,-0.00130867
0.212194,0.0190101,0.0,0.516834,0.733042,-0.00134854
0.212194,0.0193296,0.0,0.516822,0.743217,-0.00139859
0.212194,0.0196491,0.0,0.516811,0.752921,-0.00143875
0.212194,0.0199686,0.0,0.516801,0.762624,-0.00147892
0.212194,0.020288,0.0,0.516788,0.772411,-0.00152622
0.212194,0.0206075,0.0,0.516776,0.781948,-0.00157027
0.212194,0.020927,0.0,0.516763,0.791391,-0.00161095
0.212194,0.0212465,0.0,0.516751,0.800857,-0.00165346
0.212194,0.021566,0.0,0.516736,0.810294,-0.0017037
0.212194,0.0218855,0.0,0.516723,0.819472,-0.00174474
0.212194,0.022205,0.0,0.516709,0.828649,-0.00178579
0.212194,0.0225245,0.0,0.516693,0.837969,-0.00183868
0.212194,0.022844,0.0,0.516679,0.846876,-0.00187978
0.212194,0.0231635,0.0,0.516665,0.855782,-0.00192088
0.212194,0.023483,0.0,0.516649,0.864749,-0.00196629
0.212194,0.0238025,0.0,0.516632,0.873615,-0.00201537
0.212194,0.024122,0.0,0.516617,0.882243,-0.00205614
0.212194,0.0244415,0.0,0.516602,0.890872,-0.00209691
0.212194,0.024761,0.0,0.516583,0.899688,-0.00215029
0.212194,0.0250805,0.0,0.516566,0.908047,-0.00219081
0.212194,0.0254,0.0,0.51655,0.916392,-0.00223083
0.212817,0.00015975,0.0,0.516377,0.00741145,-1.13415e-07
0.212817,0.00047925,0.0,0.516364,0.0221223,-8.33983e-07
0.212817,0.00079874,0.0,0.516355,0.0367484,-2.24485e-06
0.212817,0.00111824,0.0,0.516347,0.0512903,-4.38933e-06
0.212817,0.00143774,0.0,0.51634,0.065749,-7.23295e-06
0.212817,0.00175723,0.0,0.516334,0.0801248,-1.08396e-05
0.212817,0.00207673,0.0,0.516328,0.0944162,-1.50796e-05
0.212817,0.00239623,0.0,0.516323,0.108629,-2.00993e-05
0.212817,0.00271572,0.0,0.516317,0.122758,-2.6054e-05
0.212817,0.00303522,0.0,0.516312,0.136801,-3.25975e-05
0.212817,0.00335472,0.0,0.516307,0.150757,-3.96309e-05
0.212817,0.00367421,0.0,0.516303,0.164627,-4.77754e-05
0.212817,0.00399371,0.0,0.516298,0.178417,-5.68359e-05
0.212817,0.00431321,0.0,0.516293,0.192141,-6.66815e-05
0.212817,0.0046327,0.0,0.516288,0.20576,-7.65607e-05
0.212817,0.0049522,0.0,0.516283,0.219299,-8.82793e-05
0.212817,0.0052717,0.0,0.516278,0.232782,-9.99743e-05
0.212817,0.00559119,0.0,0.516275,0.246135,-0.000112811
0.212817,0.00591069,0.0,0.516271,0.259466,-0.000126165
0.212817,0.00623019,0.0,0.516267,0.272246,-0.000139856
0.212817,0.00654969,0.0,0.516264,0.284955,-0.000153309
0.212817,0.00686918,0.0,0.51626,0.297936,-0.000170057
0.212817,0.00718868,0.0,0.516257,0.311034,-0.000185683
0.212817,0.00750818,0.0,0.516253,0.323957,-0.000204703
0.212817,0.00782767,0.0,0.51625,0.336733,-0.00022199
0.212817,0.00814717,0.0,0.516247,0.349447,-0.000242602
0.212817,0.00846667,0.0,0.516244,0.362044,-0.00026152
0.212817,0.00878616,0.0,0.51624,0.374622,-0.000283693
0.212817,0.00910566,0.0,0.516237,0.387035,-0.000304314
0.212817,0.00942516,0.0,0.516233,0.399454,-0.000326848
0.212817,0.00974465,0.0,0.51623,0.41171,-0.000350379
0.212817,0.0100641,0.0,0.516226,0.423933,-0.000372762
0.212817,0.0103836,0.0,0.516221,0.436077,-0.000399685
0.212817,0.0107031,0.0,0.516218,0.448105,-0.000423859
0.212817,0.0110226,0.0,0.516213,0.460143,-0.000452158
0.212817,0.0113421,0.0,0.516209,0.471971,-0.000478144
0.212817,0.0116616,0.0,0.516205,0.4838,-0.00050413
0.212817,0.0119811,0.0,0.5162,0.49554,-0.000535511
0.212817,0.0123006,0.0,0.516196,0.507163,-0.000563315
0.212817,0.0126201,0.0,0.51619,0.518808,-0.000595178
0.212817,0.0129396,0.0,0.516185,0.530235,-0.000625456
0.212817,0.0132591,0.0,0.51618,0.541645,-0.000655072
0.212817,0.0135786,0.0,0.516174,0.553032,-0.000690406
0.212817,0.0138981,0.0,0.516169,0.564221,-0.000721806
0.212817,0.0142176,0.0,0.516164,0.575411,-0.000753207
0.212817,0.0145371,0.0,0.516157,0.586535,-0.000791149
0.212817,0.0148566,0.0,0.516151,0.597497,-0.000824279
0.212817,0.0151761,0.0,0.516145,0.60846,-0.00085756
0.212817,0.0154956,0.0,0.516138,0.619334,-0.000897729
0.212817,0.0158151,0.0,0.516131,0.630059,-0.000932524
0.212817,0.0161346,0.0,0.516125,0.640787,-0.000967551
0.212817,0.0164541,0.0,0.516116,0.651431,-0.00100982
0.212817,0.0167736,0.0,0.516109,0.661911,-0.00104629
0.212817,0.0170931,0.0,0.516101,0.672392,-0.00108276
0.212817,0.0174126,0.0,0.516092,0.682759,-0.00112697
0.212817,0.0177321,0.0,0.516083,0.692804,-0.00116442
0.212817,0.0180516,0.0,0.516074,0.702849,-0.00120188
0.212817,0.0183711,0.0,0.516064,0.712978,-0.00124744
0.212817,0.0186906,0.0,0.516054,0.723055,-0.00128731
0.212817,0.0190101,0.0,0.516045,0.733132,-0.00132718
0.212817,0.0193296,0.0,0.516034,0.743292,-0.00137424
0.212817,0.0196491,0.0,0.516023,0.753027,-0.00141532
0.212817,0.0199686,0.0,0.516012,0.76273,-0.00145548
0.212817,0.020288,0.0,0.516,0.77247,-0.00149867
0.212817,0.0206075,0.0,0.515987,0.78206,-0.00154464
0.212817,0.020927,0.0,0.515975,0.791503,-0.00158532
0.212817,0.0212465,0.0,0.515963,0.800946,-0.001626
0.212817,0.021566,0.0,0.515948,0.810411,-0.00167577
0.212817,0.0218855,0.0,0.515935,0.819589,-0.00171682
0.212817,0.022205,0.0,0.515922,0.828766,-0.00175786
0.212817,0.0225245,0.0,0.515907,0.83805,-0.00180693
0.212817,0.022844,0.0,0.515892,0.846998,-0.00184947
0.212817,0.0231635,0.0,0.515878,0.855904,-0.00189057
0.212817,0.023483,0.0,0.515863,0.86481,-0.00193167
0.212817,0.0238025,0.0,0.515846,0.873741,-0.0019826
0.212817,0.024122,0.0,0.515831,0.882369,-0.00202337
0.212817,0.0244415,0.0,0.515816,0.890998,-0.00206414
0.212817,0.024761,0.0,0.515798,0.899733,-0.00211203
0.212817,0.0250805,0.0,0.515781,0.908177,-0.00215553
0.212817,0.0254,0.0,0.515765,0.916522,-0.00219554
0.213439,0.00015975,0.0,0.515582,0.00741193,-1.12545e-07
0.213439,0.00047925,0.0,0.515569,0.022124,-8.19713e-07
0.213439,0.00079874,0.0,0.515559,0.0367509,-2.21338e-06
0.213439,0.00111824,0.0,0.515551,0.0512941,-4.32057e-06
0.213439,0.00143774,0.0,0.515545,0.065754,-7.11984e-06
0.213439,0.00175723,0.0,0.515539,0.0801313,-1.06558e-05
0.213439,0.00207673,0.0,0.515533,0.0944236,-1.48462e-05
0.213439,0.00239623,0.0,0.515528,0.108638,-1.97223e-05
0.213439,0.00271572,0.0,0.515522,0.122768,-2.55557e-05
0.213439,0.00303522,0.0,0.515517,0.136812,-3.19693e-05
0.213439,0.00335472,0.0,0.515512,0.15077,-3.89676e-05
0.213439,0.00367421,0.0,0.515508,0.164641,-4.70221e-05
0.213439,0.00399371,0.0,0.515503,0.178433,-5.58864e-05
0.213439,0.00431321,0.0,0.515498,0.192159,-6.54858e-05
0.213439,0.0046327,0.0,0.515493,0.205778,-7.5365e-05
0.213439,0.0049522,0.0,0.515488,0.21932,-8.67757e-05
0.213439,0.0052717,0.0,0.515484,0.232802,-9.79977e-05
0.213439,0.00559119,0.0,0.51548,0.246159,-0.000110925
0.213439,0.00591069,0.0,0.515476,0.259489,-0.000123684
0.213439,0.00623019,0.0,0.515473,0.272285,-0.000137496
0.213439,0.00654969,0.0,0.515469,0.284994,-0.000150634
0.213439,0.00686918,0.0,0.515466,0.297965,-0.000167083
0.213439,0.00718868,0.0,0.515462,0.311063,-0.000182709
0.213439,0.00750818,0.0,0.515459,0.323993,-0.000201065
0.213439,0.00782767,0.0,0.515456,0.336769,-0.000218353
0.213439,0.00814717,0.0,0.515453,0.349487,-0.000238235
0.213439,0.00846667,0.0,0.51545,0.362084,-0.000257153
0.213439,0.00878616,0.0,0.515446,0.374666,-0.000278512
0.213439,0.00910566,0.0,0.515443,0.387079,-0.000299132
0.213439,0.00942516,0.0,0.51544,0.399494,-0.000320478
0.213439,0.00974465,0.0,0.515436,0.411759,-0.000344292
0.213439,0.0100641,0.0,0.515433,0.423982,-0.000366675
0.213439,0.0103836,0.0,0.515428,0.43613,-0.000392599
0.213439,0.0107031,0.0,0.515425,0.448158,-0.000416773
0.213439,0.0110226,0.0,0.51542,0.4602,-0.000443968
0.213439,0.0113421,0.0,0.515416,0.472029,-0.000469959
0.213439,0.0116616,0.0,0.515412,0.483858,-0.000495945
0.213439,0.0119811,0.0,0.515407,0.495603,-0.000526121
0.213439,0.0123006,0.0,0.515403,0.507225,-0.000553925
0.213439,0.0126201,0.0,0.515398,0.51886,-0.000583908
0.213439,0.0129396,0.0,0.515393,0.530303,-0.000614749
0.213439,0.0132591,0.0,0.515388,0.541712,-0.000644365
0.213439,0.0135786,0.0,0.515382,0.553105,-0.000678264
0.213439,0.0138981,0.0,0.515377,0.564294,-0.000709664
0.213439,0.0142176,0.0,0.515372,0.575484,-0.000741064
0.213439,0.0145371,0.0,0.515365,0.586613,-0.000777446
0.213439,0.0148566,0.0,0.51536,0.597575,-0.000810575
0.213439,0.0151761,0.0,0.515354,0.608537,-0.000843706
0.213439,0.0154956,0.0,0.515347,0.619418,-0.000882332
0.213439,0.0158151,0.0,0.51534,0.630143,-0.000917127
0.213439,0.0161346,0.0,0.515334,0.640869,-0.000951923
0.213439,0.0164541,0.0,0.515326,0.651521,-0.000992586
0.213439,0.0167736,0.0,0.515318,0.662002,-0.00102905
0.213439,0.0170931,0.0,0.515311,0.672482,-0.00106552
0.213439,0.0174126,0.0,0.515302,0.682871,-0.0011078
0.213439,0.0177321,0.0,0.515293,0.692917,-0.00114525
0.213439,0.0180516,0.0,0.515284,0.702962,-0.00118271
0.213439,0.0183711,0.0,0.515274,0.713068,-0.00122608
0.213439,0.0186906,0.0,0.515265,0.723145,-0.00126595
0.213439,0.0190101,0.0,0.515255,0.733221,-0.00130582
0.213439,0.0193296,0.0,0.515245,0.743337,-0.00134904
0.213439,0.0196491,0.0,0.515234,0.753133,-0.00139188
0.213439,0.0199686,0.0,0.515223,0.762837,-0.00143204
0.213439,0.020288,0.0,0.515212,0.772541,-0.00147221
0.213439,0.0206075,0.0,0.515199,0.782172,-0.00151901
0.213439,0.020927,0.0,0.515187,0.791615,-0.00155969
0.213439,0.0212465,0.0,0.515175,0.801058,-0.00160037
0.213439,0.021566,0.0,0.515161,0.810528,-0.00164784
0.213439,0.0218855,0.0,0.515148,0.819706,-0.00168889
0.213439,0.022205,0.0,0.515134,0.828883,-0.00172994
0.213439,0.0225245,0.0,0.51512,0.838104,-0.00177421
0.213439,0.022844,0.0,0.515105,0.847119,-0.00181916
0.213439,0.0231635,0.0,0.515091,0.856025,-0.00186026
0.213439,0.023483,0.0,0.515077,0.864932,-0.00190136
0.213439,0.0238025,0.0,0.51506,0.873867,-0.00194983
0.213439,0.024122,0.0,0.515045,0.882496,-0.0019906
0.213439,0.0244415,0.0,0.515029,0.891124,-0.00203137
0.213439,0.024761,0.0,0.515014,0.899778,-0.00207377
0.213439,0.0250805,0.0,0.514996,0.908308,-0.00212024
0.213439,0.0254,0.0,0.51498,0.916652,-0.00216026
0.214062,0.00015975,0.0,0.514787,0.00741242,-1.11674e-07
0.214062,0.00047925,0.0,0.514773,0.0221257,-8.05442e-07
0.214062,0.00079874,0.0,0.514764,0.0367535,-2.1819e-06
0.214062,0.00111824,0.0,0.514756,0.051298,-4.25181e-06
0.214062,0.00143774,0.0,0.51475,0.065759,-7.00673e-06
0.214062,0.00175723,0.0,0.514744,0.0801378,-1.04721e-05
0.214062,0.00207673,0.0,0.514738,0.094431,-1.46129e-05
0.214062,0.00239623,0.0,0.514733,0.108646,-1.94265e-05
0.214062,0.00271572,0.0,0.514727,0.122777,-2.50575e-05
0.214062,0.00303522,0.0,0.514722,0.136823,-3.1341e-05
0.214062,0.00335472,0.0,0.514717,0.150782,-3.83703e-05
0.214062,0.00367421,0.0,0.514712,0.164655,-4.62687e-05
0.214062,0.00399371,0.0,0.514708,0.17845,-5.4937e-05
0.214062,0.00431321,0.0,0.514703,0.192177,-6.42901e-05
0.214062,0.0046327,0.0,0.514698,0.205797,-7.41692e-05
0.214062,0.0049522,0.0,0.514693,0.219341,-8.52721e-05
0.214062,0.0052717,0.0,0.514689,0.232823,-9.63528e-05
0.214062,0.00559119,0.0,0.514685,0.246183,-0.00010904
0.214062,0.00591069,0.0,0.514682,0.259512,-0.000121254
0.214062,0.00623019,0.0,0.514678,0.272323,-0.000135135
0.214062,0.00654969,0.0,0.514675,0.285032,-0.000148274
0.214062,0.00686918,0.0,0.514671,0.297993,-0.000164109
0.214062,0.00718868,0.0,0.514668,0.311092,-0.000179735
0.214062,0.00750818,0.0,0.514665,0.324029,-0.000197428
0.214062,0.00782767,0.0,0.514662,0.336805,-0.000214715
0.214062,0.00814717,0.0,0.514659,0.349527,-0.000233868
0.214062,0.00846667,0.0,0.514656,0.362124,-0.000252787
0.214062,0.00878616,0.0,0.514653,0.37471,-0.00027333
0.214062,0.00910566,0.0,0.51465,0.387123,-0.000293951
0.214062,0.00942516,0.0,0.514647,0.399535,-0.000314571
0.214062,0.00974465,0.0,0.514643,0.411807,-0.000338206
0.214062,0.0100641,0.0,0.514639,0.42403,-0.000360588
0.214062,0.0103836,0.0,0.514635,0.436183,-0.000385513
0.214062,0.0107031,0.0,0.514631,0.448211,-0.000409688
0.214062,0.0110226,0.0,0.514627,0.460246,-0.000435381
0.214062,0.0113421,0.0,0.514623,0.472086,-0.000461775
0.214062,0.0116616,0.0,0.514619,0.483915,-0.00048776
0.214062,0.0119811,0.0,0.514615,0.495665,-0.000516732
0.214062,0.0123006,0.0,0.51461,0.507288,-0.000544536
0.214062,0.0126201,0.0,0.514606,0.518912,-0.000572639
0.214062,0.0129396,0.0,0.514601,0.53037,-0.000604043
0.214062,0.0132591,0.0,0.514596,0.54178,-0.000633658
0.214062,0.0135786,0.0,0.51459,0.553178,-0.000666122
0.214062,0.0138981,0.0,0.514585,0.564367,-0.000697522
0.214062,0.0142176,0.0,0.51458,0.575557,-0.000728922
0.214062,0.0145371,0.0,0.514574,0.586692,-0.000763744
0.214062,0.0148566,0.0,0.514568,0.597653,-0.000796873
0.214062,0.0151761,0.0,0.514562,0.608615,-0.000830003
0.214062,0.0154956,0.0,0.514556,0.619502,-0.000866935
0.214062,0.0158151,0.0,0.514549,0.630228,-0.00090173
0.214062,0.0161346,0.0,0.514543,0.640954,-0.000936526
0.214062,0.0164541,0.0,0.514535,0.651611,-0.000975348
0.214062,0.0167736,0.0,0.514528,0.662092,-0.00101182
0.214062,0.0170931,0.0,0.51452,0.672573,-0.00104829
0.214062,0.0174126,0.0,0.514512,0.682984,-0.00108863
0.214062,0.0177321,0.0,0.514503,0.693029,-0.00112609
0.214062,0.0180516,0.0,0.514494,0.703074,-0.00116354
0.214062,0.0183711,0.0,0.514485,0.71315,-0.00120394
0.214062,0.0186906,0.0,0.514475,0.723234,-0.00124459
0.214062,0.0190101,0.0,0.514466,0.733311,-0.00128446
0.214062,0.0193296,0.0,0.514456,0.743388,-0.00132432
0.214062,0.0196491,0.0,0.514445,0.75324,-0.00136845
0.214062,0.0199686,0.0,0.514434,0.762943,-0.00140861
0.214062,0.020288,0.0,0.514423,0.772647,-0.00144877
0.214062,0.0206075,0.0,0.514411,0.782284,-0.00149338
0.214062,0.020927,0.0,0.514399,0.791727,-0.00153406
0.214062,0.0212465,0.0,0.514387,0.80117,-0.00157474
0.214062,0.021566,0.0,0.514373,0.810646,-0.00161991
0.214062,0.0218855,0.0,0.51436,0.819823,-0.00166096
0.214062,0.022205,0.0,0.514347,0.829001,-0.00170201
0.214062,0.0225245,0.0,0.514333,0.838178,-0.00174306
0.214062,0.022844,0.0,0.514318,0.847241,-0.00178884
0.214062,0.0231635,0.0,0.514304,0.856147,-0.00182994
0.214062,0.023483,0.0,0.51429,0.865054,-0.00187105
0.214062,0.0238025,0.0,0.514274,0.873993,-0.00191706
0.214062,0.024122,0.0,0.514259,0.882622,-0.00195783
0.214062,0.0244415,0.0,0.514243,0.891251,-0.0019986
0.214062,0.024761,0.0,0.514228,0.89988,-0.00203937
0.214062,0.0250805,0.0,0.514211,0.908438,-0.00208495
0.214062,0.0254,0.0,0.514194,0.916782,-0.00212497
0.214684,0.00015975,0.0,0.513992,0.0074129,-1.10804e-07
0.214684,0.00047925,0.0,0.513978,0.0221272,-7.94182e-07
0.214684,0.00079874,0.0,0.513969,0.0367561,-2.15043e-06
0.214684,0.00111824,0.0,0.513961,0.0513018,-4.18305e-06
0.214684,0.00143774,0.0,0.513954,0.065764,-6.89361e-06
0.214684,0.00175723,0.0,0.513948,0.0801443,-1.02883e-05
0.214684,0.00207673,0.0,0.513943,0.0944384,-1.43795e-05
0.214684,0.00239623,0.0,0.513937,0.108654,-1.91307e-05
0.214684,0.00271572,0.0,0.513932,0.122787,-2.45903e-05
0.214684,0.00303522,0.0,0.513927,0.136834,-3.07971e-05
0.214684,0.00335472,0.0,0.513922,0.150795,-3.77729e-05
0.214684,0.00367421,0.0,0.513917,0.164669,-4.55154e-05
0.214684,0.00399371,0.0,0.513913,0.178466,-5.39876e-05
0.214684,0.00431321,0.0,0.513908,0.192196,-6.30943e-05
0.214684,0.0046327,0.0,0.513903,0.205815,-7.29735e-05
0.214684,0.0049522,0.0,0.513898,0.219362,-8.37684e-05
0.214684,0.0052717,0.0,0.513894,0.232844,-9.48492e-05
0.214684,0.00559119,0.0,0.51389,0.246207,-0.000107154
0.214684,0.00591069,0.0,0.513887,0.259536,-0.000119368
0.214684,0.00623019,0.0,0.513884,0.272362,-0.000132775
0.214684,0.00654969,0.0,0.51388,0.285071,-0.000145913
0.214684,0.00686918,0.0,0.513877,0.298022,-0.000161136
0.214684,0.00718868,0.0,0.513874,0.31112,-0.000176761
0.214684,0.00750818,0.0,0.513871,0.324065,-0.000193791
0.214684,0.00782767,0.0,0.513868,0.336841,-0.000211078
0.214684,0.00814717,0.0,0.513865,0.349567,-0.000229502
0.214684,0.00846667,0.0,0.513862,0.362164,-0.00024842
0.214684,0.00878616,0.0,0.513859,0.374755,-0.000268148
0.214684,0.00910566,0.0,0.513856,0.387167,-0.000288769
0.214684,0.00942516,0.0,0.513853,0.399579,-0.00030939
0.214684,0.00974465,0.0,0.513849,0.411855,-0.000332119
0.214684,0.0100641,0.0,0.513846,0.424078,-0.000354502
0.214684,0.0103836,0.0,0.513842,0.436236,-0.000378427
0.214684,0.0107031,0.0,0.513838,0.448264,-0.000402602
0.214684,0.0110226,0.0,0.513835,0.460293,-0.000426793
0.214684,0.0113421,0.0,0.513831,0.472144,-0.00045359
0.214684,0.0116616,0.0,0.513827,0.483973,-0.000479576
0.214684,0.0119811,0.0,0.513822,0.495728,-0.000507342
0.214684,0.0123006,0.0,0.513818,0.50735,-0.000535146
0.214684,0.0126201,0.0,0.513814,0.518973,-0.00056295
0.214684,0.0129396,0.0,0.513809,0.530438,-0.000593336
0.214684,0.0132591,0.0,0.513804,0.541847,-0.000622952
0.214684,0.0135786,0.0,0.513799,0.553251,-0.00065398
0.214684,0.0138981,0.0,0.513793,0.56444,-0.000685379
0.214684,0.0142176,0.0,0.513788,0.57563,-0.00071678
0.214684,0.0145371,0.0,0.513782,0.58677,-0.00075004
0.214684,0.0148566,0.0,0.513777,0.597732,-0.00078317
0.214684,0.0151761,0.0,0.513771,0.608694,-0.0008163
0.214684,0.0154956,0.0,0.513765,0.619586,-0.000851538
0.214684,0.0158151,0.0,0.513758,0.630312,-0.000886333
0.214684,0.0161346,0.0,0.513752,0.641038,-0.000921129
0.214684,0.0164541,0.0,0.513745,0.651702,-0.00095811
0.214684,0.0167736,0.0,0.513737,0.662182,-0.000994579
0.214684,0.0170931,0.0,0.51373,0.672663,-0.00103105
0.214684,0.0174126,0.0,0.513722,0.683096,-0.00106946
0.214684,0.0177321,0.0,0.513713,0.693142,-0.00110692
0.214684,0.0180516,0.0,0.513704,0.703187,-0.00114437
0.214684,0.0183711,0.0,0.513696,0.713232,-0.00118183
0.214684,0.0186906,0.0,0.513686,0.723324,-0.00122323
0.214684,0.0190101,0.0,0.513676,0.733401,-0.00126309
0.214684,0.0193296,0.0,0.513667,0.743478,-0.00130296
0.214684,0.0196491,0.0,0.513656,0.753346,-0.00134501
0.214684,0.0199686,0.0,0.513645,0.76305,-0.00138517
0.214684,0.020288,0.0,0.513634,0.772753,-0.00142534
0.214684,0.0206075,0.0,0.513623,0.782396,-0.00146776
0.214684,0.020927,0.0,0.51361,0.791839,-0.00150844
0.214684,0.0212465,0.0,0.513598,0.801282,-0.00154912
0.214684,0.021566,0.0,0.513586,0.810745,-0.00159136
0.214684,0.0218855,0.0,0.513572,0.81994,-0.00163303
0.214684,0.022205,0.0,0.513559,0.829118,-0.00167408
0.214684,0.0225245,0.0,0.513546,0.838295,-0.00171513
0.214684,0.022844,0.0,0.513531,0.847363,-0.00175853
0.214684,0.0231635,0.0,0.513517,0.856269,-0.00179963
0.214684,0.023483,0.0,0.513503,0.865176,-0.00184073
0.214684,0.0238025,0.0,0.513488,0.874113,-0.00188406
0.214684,0.024122,0.0,0.513473,0.882748,-0.00192506
0.214684,0.0244415,0.0,0.513457,0.891377,-0.00196583
